"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSDARG00000058237",48.729669621343,-0.0095515623872048,0.601786909155441,-0.0158720009390195,0.987336507202664,0.995989781295914,"ssbp3a"
"ENSDARG00000058244",52.9697679619913,-0.399332826222438,0.618945940566507,-0.645182074959468,0.518809200899164,0.762867804357782,"il17ra1a"
"ENSDARG00000058246",20.7993838576759,0.873851921838363,0.819886183991749,1.06582101137974,0.286504560875666,0.5678617385023,"cysltr1"
"ENSDARG00000058252",25.3152772490611,1.52711467322887,0.813775120674925,1.87658068479941,0.0605755867120554,0.24062227742004,"LOC100001991"
"ENSDARG00000058256",51.2226447805073,1.48627166463854,0.558920875528473,2.65918080664502,0.00783309137684557,0.0748347297876032,"draxina"
"ENSDARG00000058257",19.8108234307679,0.554591102176925,0.83705777531124,0.662548175925746,0.507619970564926,0.754619110011394,"slc39a1"
"ENSDARG00000058259",143.742379108972,0.25336855174537,0.50403608748136,0.502679387524489,0.615189704013444,0.822426678515033,"celsr1b"
"ENSDARG00000058267",70.9980229992982,-0.272526859546558,0.554558361415596,-0.491430439982711,0.62312203911319,0.826816266756501,"glmna"
"ENSDARG00000058270",186.980709193917,1.13678790348181,0.453753927855859,2.50529600670018,0.0122348951814663,0.0955251962384539,"colgalt1b"
"ENSDARG00000058287",67.8018086467037,-0.460253985237585,0.56467292832084,-0.815080663785734,0.415026139031831,0.682727203328483,"gpalpp1"
"ENSDARG00000058292",94.933840489816,0.0702049874884974,0.471626937941299,0.148857034746466,0.88166644470487,0.958554676419135,"sephs1"
"ENSDARG00000058297",237.638098708893,-1.45838662762517,0.526073277294426,-2.77221195329593,0.00556767708005251,0.0617392497473265,"timm13"
"ENSDARG00000058299",238.338602286121,-0.757859574100141,0.538526568950792,-1.4072835358461,0.159343329414139,0.414211992018723,"fut9b.2"
"ENSDARG00000058302",286.248004098548,0.078975811839051,0.406950944616155,0.194067154490925,0.846123299583648,0.943899747053917,"sh3bgrl"
"ENSDARG00000058306",63.3474211628179,-0.863068050848486,0.558235680335313,-1.54606393186847,0.122089128475155,0.352337582007651,"prpf18"
"ENSDARG00000058319",36.6608091004794,-1.08642170478849,0.683279920896868,-1.59000970402066,0.111832617687915,0.335559429881918,"cep76"
"ENSDARG00000058322",51.1458305110791,0.8330235724518,0.590187379271542,1.41145609294456,0.158110173352399,0.412451919583407,"enc3"
"ENSDARG00000058323",207.606155002473,-0.330578588064651,0.560638855379442,-0.589646231067796,0.555427850287116,0.785557559977048,"tmbim1a"
"ENSDARG00000058325",50.3159217999252,-0.468356464470414,0.57760247082273,-0.810862986446877,0.417444358191176,0.684716151254218,"casp8"
"ENSDARG00000058327",431.514590816845,1.35351002532751,0.459580303372611,2.94510016072236,0.00322850130690605,0.0439385534643249,"neu3.3"
"ENSDARG00000058328",632.095328489087,-1.5028718194255,0.525801137380544,-2.85825136650058,0.00425982795604112,0.0526601509639861,"lsm7"
"ENSDARG00000058342",189.747375297486,-0.303921507892635,0.456854335027367,-0.665248164657185,0.505891778718098,0.753224170588304,"grhl2a"
"ENSDARG00000058348",1005.28999233786,1.03215522281924,0.3722235308686,2.77294458093679,0.00555515803295042,0.0616807823653311,"scinlb"
"ENSDARG00000058349",536.58125224201,-1.37096043169588,0.52834716627524,-2.59480985080495,0.009464326297759,0.0822644664071487,"polr2l"
"ENSDARG00000058351",31.1522587314664,-0.958719627952409,0.764273934333359,-1.25441884759377,0.209689805481854,0.48376854898708,"tapbpl"
"ENSDARG00000058352",43.4337077954023,-1.53222849279305,0.796018341124257,-1.92486581481151,0.0542461476166883,0.225479550694398,"acot9.1"
"ENSDARG00000058354",378.152281243607,-1.60231139076719,0.476171971528497,-3.36498468320977,0.000765479082921224,0.0176205366139332,"selenot1a"
"ENSDARG00000058358",3592.65443415231,-0.704316771923468,0.413380605326355,-1.70379733071276,0.0884189568467611,0.297350501980128,"krt8"
"ENSDARG00000058365",34.2971227086156,-0.00539103121727188,0.688130684378673,-0.00783431307403411,0.993749186495933,0.997655740575605,"hspb8"
"ENSDARG00000058366",98.4988484020225,-0.515083901113823,0.583585099688981,-0.882620035001467,0.377441599988318,0.652073343872158,"si:dkey-222f8.3"
"ENSDARG00000058369",72.8146957669805,1.45864113623935,0.501567167057765,2.9081671051075,0.00363554013606077,0.0476330680633438,"mex3b"
"ENSDARG00000058371",24037.9146697581,-0.0778761648881181,0.370504194178213,-0.210189698556178,0.833519619343538,0.93838607284388,"krt5"
"ENSDARG00000058381",70.0423729585797,0.206657443565859,0.638951947070519,0.323431902059844,0.746368172391391,0.896676097327226,"zgc:171775"
"ENSDARG00000058389",67.2679469568752,-0.444983552453514,0.906932466493776,-0.490646844052051,0.623676248542682,0.827292756512007,"ccl19a.1"
"ENSDARG00000058394",117.29307548527,-0.710941186377525,0.482501926091,-1.47344735416339,0.140630449530828,0.383644693846769,"abhd10b"
"ENSDARG00000058414",17385.7794088815,0.205301702898596,0.610937535614559,0.336043688479669,0.73683792153045,0.890837914547953,"bglap"
"ENSDARG00000058419",342.107805600341,1.05152953112871,0.446274396073571,2.35623988375834,0.0184609917963511,0.121355342921262,"gcn1"
"ENSDARG00000058425",283.022174386726,-0.245828554333143,0.418364003864342,-0.587594898371933,0.556804236152521,0.786558617400991,"rab35b"
"ENSDARG00000058444",109.363766410007,0.124789034088516,0.505212989875762,0.247002821758806,0.804906040278829,0.925393004021723,"snx6"
"ENSDARG00000058451",8175.90906123983,-1.26824330815706,0.431926224298534,-2.93624984270575,0.00332206641571655,0.044828468299918,"rpl6"
"ENSDARG00000058452",26.873842228982,-0.694304331897251,0.82019143735326,-0.84651497233104,0.397265524996032,0.669525449115698,"abhd17c"
"ENSDARG00000058454",3435.15963833557,-1.74676760314674,0.454920805356725,-3.83971799614004,0.000123175715091402,0.00471208874551666,"dynll1"
"ENSDARG00000058459",386.939536431505,-0.507465930249965,0.398215844969244,-1.27434891569711,0.202539787966805,0.474140002771904,"plekhg2"
"ENSDARG00000058461",29.1754792581783,-0.189643673877146,0.670456447948056,-0.282857558395559,0.777286029944384,0.913275172558961,"ice1"
"ENSDARG00000058463",290.859273590327,-1.58001982425836,0.518116568057574,-3.0495450670143,0.0022918824408059,0.0350503121044669,"ndufab1a"
"ENSDARG00000058467",205.000430172057,-0.38331880409936,0.418308612306851,-0.916354081225982,0.35948121118509,0.639304578323188,"prpf40a"
"ENSDARG00000058470",98.3417427400197,-0.0740680519441129,0.538914201904461,-0.137439413699555,0.890683478998815,0.962303200572839,"mapk13"
"ENSDARG00000058471",66.8164368571408,-0.309950577342075,0.513430943143811,-0.603685035896363,0.54605306481493,0.779550306709167,"plk1"
"ENSDARG00000058473",19.5265314538245,1.6481804735827,0.860731480967996,1.9148602206685,0.0555103320510844,0.228317450158357,"st6galnac3"
"ENSDARG00000058479",35.3350156926312,1.13064390958157,0.62726950144342,1.80248506739101,0.071469122004048,0.26302863177957,"zgc:110425"
"ENSDARG00000058494",90.6337172514807,-0.295047797610762,0.536504604868866,-0.54994457630588,0.582357388586719,0.80219336266434,"dnaja3a"
"ENSDARG00000058502",56.9310505479032,-1.02789163204539,0.690274854026063,-1.48910484867029,0.136459761215645,0.376605700035102,"olah"
"ENSDARG00000058504",167.797759960996,0.737473633499359,0.42846569166651,1.72119646413454,0.0852151792438894,0.290935494055832,"ap1s2"
"ENSDARG00000058522",31.5133352319097,-0.44454320531802,0.714346138511845,-0.622307843987384,0.533739464352092,0.771189964142569,"shq1"
"ENSDARG00000058528",35.4748762914215,0.754633412053655,0.632373803891412,1.19333439717126,0.232738436337468,0.511508530792619,"cnot10"
"ENSDARG00000058533",39.6216394024899,-0.575842918253649,1.91473855664801,-0.300742321323353,0.763610994101732,0.904932574316725,"pole"
"ENSDARG00000058538",160.072162747621,0.349217489088487,0.479113748214546,0.728882213023259,0.466073715974392,0.724429202036422,"alcamb"
"ENSDARG00000058543",459.456265905329,2.9179354751442,0.420238417633243,6.94352384909937,3.82438009767424e-12,1.0420265037561e-09,"lama5"
"ENSDARG00000058548",47.550504187148,0.608559738201776,0.591123643242667,1.02949652777118,0.303246410582119,0.585487032202729,"popdc1"
"ENSDARG00000058551",20.9987988838579,0.0539973844932909,0.79777921266502,0.0676846220559069,0.946036691057692,0.984069798388099,"popdc3"
"ENSDARG00000058553",43.2063157846551,0.804008802640279,0.601956153579819,1.33566007733098,0.181660403878544,0.446410464233839,"sprb"
"ENSDARG00000058556",1827.85090785819,-2.37628015577687,0.527718873459904,-4.50292812193199,6.70235568974291e-06,0.0004327798883246,"muc5.2"
"ENSDARG00000058560",116.191722424736,-0.311696365031756,0.456580563420721,-0.682675501332148,0.494811913561868,0.745792939485719,"adrm1"
"ENSDARG00000058561",45.9569091795968,0.730849270907181,0.564231379519442,1.29530064692547,0.195216536126848,0.464256496941494,"fbxo30a"
"ENSDARG00000058562",17.9391243008199,0.532448986818638,0.866567568384377,0.614434472560901,0.538928261815692,0.774013685832757,NA
"ENSDARG00000058570",1254.49578321532,-1.1308378256679,0.541392808402811,-2.08875664418971,0.0367296350062509,0.180750960917234,"ccl27a"
"ENSDARG00000058574",36.4347022655702,0.244508798111355,0.652263113093585,0.374862219253343,0.707762938246408,0.877702302482612,"abcg2c"
"ENSDARG00000058585",21.1101312405324,1.43994974722255,0.740060061871809,1.94572011301425,0.0516883692870932,0.219844351179351,"chst2b"
"ENSDARG00000058593",600.167939875033,-1.08828490436396,0.494618804092013,-2.20024975872431,0.0277891797165261,0.153768540822013,"sri"
"ENSDARG00000058597",297.077522332746,-0.274818725369058,0.422947963651018,-0.649769591031335,0.515841064212499,0.760489625474942,"nt5c3a"
"ENSDARG00000058598",23.8166937604583,2.14492862550673,0.69815744505952,3.07227064709432,0.0021243701510023,0.0335253733877444,"sox18"
"ENSDARG00000058605",76.188066071918,-1.25479450903765,0.591752815919318,-2.1204707020925,0.0339663697463501,0.172557049564064,"vsig10"
"ENSDARG00000058606",630.357124756861,0.0171103089456217,0.4073613829406,0.0420027760660777,0.966496485091088,0.990095370623198,"sik1"
"ENSDARG00000058608",17.8658372767393,0.563423563455568,0.804407621395193,0.700420469013392,0.483664756886787,0.736978791280015,"wsb2"
"ENSDARG00000058630",52.6033369884041,0.296780827030463,0.601226581876086,0.493625591377512,0.621570623847625,0.82589142323426,"zgc:162472"
"ENSDARG00000058631",67.4925019536817,-1.08510763458863,0.621391207467027,-1.74625521177206,0.080766614751729,0.282133718877638,NA
"ENSDARG00000058638",86.9147981409279,-1.65356534320975,0.635951445155508,-2.60014401383334,0.00931846450887218,0.0815871516953599,"si:ch211-71m22.1"
"ENSDARG00000058644",21.0195107675265,-1.06882644229346,0.81138648958029,-1.31728400216071,0.187743445597117,0.454334374146658,"dnajb2"
"ENSDARG00000058647",204.824122629089,-0.11734219778739,0.458570444859776,-0.255886961540384,0.798038122716275,0.921838291779286,"hck"
"ENSDARG00000058650",151.497421122757,-1.48379951600802,0.608282661024285,-2.43932568044839,0.0147147000904443,0.10614155349984,"dpm3"
"ENSDARG00000058660",96.5510547985395,-0.178937664117613,0.516663775233431,-0.346332900998853,0.72909254536396,0.886531381890185,"ilf3a"
"ENSDARG00000058666",107.255442431377,0.132101039891467,0.483425038579515,0.273260649220052,0.784652861919622,0.916365228038144,"dennd2da"
"ENSDARG00000058672",283.487294170144,-0.57338479675893,0.558384913454198,-1.02686298097121,0.304484987893032,0.586775270404137,"nuggc.3"
"ENSDARG00000058690",43.4542538979831,0.187587361982509,0.638533720087255,0.293778317544256,0.76892730445969,0.908169536610167,"cgnb"
"ENSDARG00000058692",38.3059180455869,1.34680167855245,0.76799785578437,1.75365291505526,0.0794899981187773,0.279576123520494,"fzd3b"
"ENSDARG00000058693",1983.38332425697,-0.0252406869779978,0.420587449594382,-0.0600129342954483,0.952145333180567,0.985350613370848,"cast"
"ENSDARG00000058696",141.938492322975,0.200049538539115,0.457824250299878,0.436957060286958,0.662142489205474,0.852315289724187,"tbl1xr1a"
"ENSDARG00000058699",229.863444705575,0.28495689510395,0.525928005810051,0.541817305707176,0.587944368425529,0.805257002754332,"tmeff2b"
"ENSDARG00000058710",19.8873636999044,-0.190865810145732,0.888950407887886,-0.214709176633624,0.82999406751711,0.936936049193589,"terf1"
"ENSDARG00000058716",40.2874153687435,-0.272513466813743,0.671777014072266,-0.40566060032597,0.684991995397099,0.865788898092083,"cept1a"
"ENSDARG00000058719",63.9060504786708,0.55897040917377,0.585145410217457,0.955267527375872,0.339442424591556,0.621744520609392,"si:dkey-119f1.1"
"ENSDARG00000058728",64.6554910019513,-1.37090035512997,0.673086853750499,-2.03673619160914,0.0416764856514986,0.194146113026224,"nudt2"
"ENSDARG00000058729",229.751231904586,-0.074370096731617,0.43566383644836,-0.170705233048262,0.864455547852635,0.952492037581953,"akirin2"
"ENSDARG00000058731",19.8874920309346,-0.6279562905786,0.827835159574333,-0.758552331724459,0.448120396981389,0.710268955155778,"slc2a6"
"ENSDARG00000058732",21.7023618510504,-1.22474426106367,1.15555118978209,-1.05987884560495,0.289199720758481,0.570578612656492,"scgn"
"ENSDARG00000058734",409.730768003163,-1.15227343087712,0.538077119231113,-2.14146520952919,0.0322365411684191,0.166964244272298,"prdx1"
"ENSDARG00000058740",53.1827940638714,0.0463358760972392,0.679908273564337,0.0681501871632316,0.945666079609724,0.983989820304451,"ube2r2"
"ENSDARG00000058746",176.347759834187,-0.0844876228990096,0.473200657892512,-0.178545024166473,0.858294965026686,0.949659122870202,"ubap1"
"ENSDARG00000058771",94.5757365938822,1.34006381661012,0.587459813235047,2.28111572301534,0.0225415999803767,0.137233425142731,"nav1b"
"ENSDARG00000058780",43.9925763369122,0.133332098511338,0.608716102654473,0.219038231336261,0.826620266502819,0.935513176474563,"slc9a2"
"ENSDARG00000058794",21.2506736624112,-1.02400752527765,0.828088391402602,-1.23659205455495,0.216238571155167,0.491823026148661,"si:dkey-19a16.2"
"ENSDARG00000058800",539.641440253322,-1.05604922739805,0.500398755787538,-2.11041537410702,0.0348225933699709,0.174935829364003,"rab25a"
"ENSDARG00000058801",158.719651131152,0.657693609864457,0.523512327162665,1.25630969079377,0.209003709759397,0.482769641695106,"rev3l"
"ENSDARG00000058803",29.7007460890379,0.0649464427823197,0.694897458838349,0.0934619085971186,0.92553660973237,0.97585490470795,"grk1a"
"ENSDARG00000058806",61.8219991285537,-0.596194001656011,0.603889074078707,-0.987257473676874,0.323516432715137,0.607150392631402,"naxe"
"ENSDARG00000058818",219.205556312964,0.362402773559839,0.530597625864066,0.683008660224731,0.494601370221939,0.745727135970642,"rbm38"
"ENSDARG00000058821",289.735665299724,2.60908212152641,0.463229639376774,5.63237301705618,1.7774671322863e-08,2.47197538366191e-06,"sema5a"
"ENSDARG00000058824",218.05149728877,-1.09859458513936,0.440732501121909,-2.49265616296239,0.0126791561382555,0.0973187149756671,"mrpl4"
"ENSDARG00000058828",60.6834045691336,-1.43726571857296,0.619346533260478,-2.32061639387346,0.0203075566044166,0.129127615092559,"ccdc51"
"ENSDARG00000058830",77.2249241717638,0.934370849395828,0.491129866901042,1.90249242077574,0.0571068087789,0.232734798879786,"zdhhc3b"
"ENSDARG00000058835",63.8071334845315,0.0876061699176639,0.603604721432744,0.14513831122745,0.884601670537563,0.960321848543617,NA
"ENSDARG00000058853",43.2604179949241,0.424237835629955,0.578023176063346,0.733946065137469,0.462981610289862,0.722363851698019,"sash1b"
"ENSDARG00000058857",35.5589267976768,-0.589589154358061,0.64760776295979,-0.910410881524083,0.362605861205651,0.640702865663929,"zgc:112052"
"ENSDARG00000058861",129.991861770241,-0.442924816190633,0.484731618679481,-0.913752681117153,0.360846815510325,0.639987365494537,"ncln"
"ENSDARG00000058865",94.3986885457765,-1.7255970675561,0.632628735007075,-2.72766153680452,0.0063785018262429,0.0668440956688925,"endog"
"ENSDARG00000058868",266.261692762922,0.685463339585738,0.473649626013818,1.44719493469153,0.14784233482575,0.39604918849953,"apc"
"ENSDARG00000058871",76.0208170081699,0.280446871746506,0.593716391174377,0.472358310997241,0.636671055729775,0.83531793092062,"si:ch73-142c19.1"
"ENSDARG00000058880",50.8246165305116,0.129233212597375,0.591158876292105,0.218609950353715,0.826953901018754,0.935569996822421,"cldnj"
"ENSDARG00000058893",30.6646802515308,-1.37166496629311,0.767160104953042,-1.78797744751999,0.0737796464381283,0.267890144029223,"nhej1"
"ENSDARG00000058903",38.7985789672793,1.03422231762154,0.598713601079206,1.72740742110637,0.084094518781443,0.288995088867708,"gpr161a"
"ENSDARG00000058939",85.64458583213,-0.054564430210045,0.492021089815947,-0.110898559715105,0.9116967877391,0.971123648723848,"b4galnt3b"
"ENSDARG00000058940",25.3620766529647,-0.710562815734253,0.953981562381776,-0.744839149679385,0.456368964566964,0.716272750325134,"pierce1"
"ENSDARG00000058943",63.1523177424032,-1.11869701855558,0.546478750824815,-2.04710067293029,0.0406482009304993,0.191915423545663,"cdcp1a"
"ENSDARG00000058946",99.9782789911971,0.21841849528935,0.481678244856968,0.45345310406163,0.650222504783663,0.845206957586085,"LOC556989"
"ENSDARG00000058949",43.1846569762062,1.17986097794169,0.661909866792636,1.78251003215717,0.0746660967183807,0.269554159850762,"spin1"
"ENSDARG00000058953",120.606650496685,0.59402196560335,0.509860115608432,1.16506851079043,0.24399126193326,0.524371080892313,"abcc4"
"ENSDARG00000058961",18.2718754836291,0.485037978832377,0.849580949474891,0.570914377414146,0.568057684541949,0.792325339147468,"ngfa"
"ENSDARG00000058962",22.9442811267881,-0.746541734316462,0.786499200065497,-0.949195796072382,0.342521039290372,0.623874269517838,"txnl4b"
"ENSDARG00000058964",21.489029878422,-0.986576773623702,0.826535803399665,-1.19362859971191,0.232623281452357,0.511428008075627,"themis2"
"ENSDARG00000058968",40.4369432396795,-1.14022806131116,0.662592747352904,-1.72085804721895,0.0852765859999571,0.290935494055832,"haus1"
"ENSDARG00000058990",30.4796494149242,0.627178648688965,0.70329003345759,0.8917780984405,0.372511883135907,0.648846203750488,"slc35a2"
"ENSDARG00000058992",96.986426127802,0.362721034923626,0.468859221941047,0.773624614702008,0.439152811566232,0.702591873843111,"cers2b"
"ENSDARG00000058993",121.279553631313,0.336249828705261,0.580899882773913,0.578842996317371,0.562695116348666,0.78922254256984,"rock1"
"ENSDARG00000058996",21.2417235669584,0.219379104830035,0.768770007221496,0.285363766496197,0.77536546407454,0.912094787353511,"jam2a"
"ENSDARG00000059006",32.4716894231566,1.21362929797164,0.658774000157634,1.8422543963199,0.0654379470125404,0.250995871893122,"otud5a"
"ENSDARG00000059020",19.1012793113409,1.48245269147269,0.780163631303259,1.90018174648343,0.0574092728625491,0.23325356116491,"thap1"
"ENSDARG00000059035",846.624391078719,-0.695924593076846,0.411918729620627,-1.68947062377519,0.0911292768226031,0.301806928660177,"porb"
"ENSDARG00000059043",30.2850759991653,1.57878826563588,0.709429695428082,2.22543301444862,0.0260521832941912,0.149225428340284,"ntf3"
"ENSDARG00000059046",37.589175544057,-0.787452157970238,0.609920670702105,-1.29107307850998,0.196678338245157,0.466072505131538,"psmd5"
"ENSDARG00000059048",39.8237886997882,0.551280874809114,0.643193865806811,0.857099086474646,0.391390126011063,0.665408069829837,"mpzl1l"
"ENSDARG00000059049",87.2865442920276,-0.626454553336566,0.523404850564125,-1.19688335456076,0.231352022934568,0.509733899809284,"zgc:174904"
"ENSDARG00000059054",22.6476616193912,0.268660587116999,0.882875327609209,0.30430184049261,0.760897943096099,0.903240725373523,"pdk2b"
"ENSDARG00000059057",81.914167502277,-0.460180815278914,0.779037723032746,-0.590704149071829,0.554718667468144,0.78537104235071,"atpv0e2"
"ENSDARG00000059059",66.43936241117,1.62792929142588,0.661386822415782,2.46138755150837,0.0138400775041657,0.10242731416747,"emsy"
"ENSDARG00000059060",98.1283927625351,-0.266340570777632,0.580168021419545,-0.459074890280844,0.64618038750693,0.841920011086662,"lgalsla"
"ENSDARG00000059064",78.8045118746827,-0.052412456459249,0.515522319344082,-0.101668646521329,0.919019689606246,0.97337149096005,"rassf3"
"ENSDARG00000059070",517.372365405859,-0.631545819273277,0.410669445885732,-1.53784467191407,0.12408659804756,0.356122134680348,"gars1"
"ENSDARG00000059075",222.087894429514,-1.60963356491108,0.55051939246134,-2.92384534850717,0.0034573647119337,0.0460389878090766,"nip7"
"ENSDARG00000059079",82.4295683936047,-1.02847741630995,0.562796990036234,-1.82743944000791,0.0676337238934112,0.256163928425796,"vps25"
"ENSDARG00000059083",52.1135710630291,0.27847836083822,0.681638723796883,0.408542459687489,0.682875464819204,0.864562588603345,"ppp2r5ca"
"ENSDARG00000059097",202.608589107574,0.104446275436431,0.433107181451265,0.241155722900854,0.809434426251687,0.926676599141665,"nktr"
"ENSDARG00000059109",130.574753851487,0.79644079343612,0.450135448312399,1.76933586639766,0.0768378413774901,0.274058693576145,"si:dkeyp-113d7.1"
"ENSDARG00000059116",31.0552122454352,1.74461367624281,0.762935738296066,2.28671117195168,0.0222126871750589,0.1358504747935,"heatr5b"
"ENSDARG00000059123",437.44033903804,1.07385554167636,0.432233137622257,2.4844359402514,0.0129756851686066,0.0987113234678443,"plcd1a"
"ENSDARG00000059125",173.254740288806,-0.512589078092319,0.439257425991645,-1.16694459276385,0.243232745939076,0.523870667171592,"prkacbb"
"ENSDARG00000059128",1222.22460144232,-1.66100933225333,0.527764676129432,-3.14725370488035,0.00164811889981891,0.0284736810115075,"uqcrh"
"ENSDARG00000059139",356.602336244884,6.37466045272491,0.572960648782083,11.1258259468172,9.39318282905005e-29,2.09013973251079e-25,"wfikkn2b"
"ENSDARG00000059150",28.6746604867073,0.366448538316479,0.670389020159906,0.54662073407627,0.584639321384692,0.803367597757001,"tmem107"
"ENSDARG00000059175",60.9618028381907,0.100428684290011,0.53327336879418,0.188324957079887,0.850621922445018,0.946160035811493,"cep19"
"ENSDARG00000059177",1478.76286800561,-1.64524311036327,0.507137625391512,-3.24417481170548,0.00117791430876918,0.0230808297947417,"tax1bp3"
"ENSDARG00000059202",28.5021076416384,1.02911177284582,0.666057962446098,1.54507840288615,0.122327300241752,0.35266503682307,"tspan2b"
"ENSDARG00000059209",48.2197784684387,0.09736568090741,0.628444861792801,0.154931143250419,0.876875601317028,0.956688766020911,"abhd13"
"ENSDARG00000059212",82.5694257038174,-1.37116472843203,0.54273903659626,-2.52637941252793,0.0115244944532797,0.0927256834601374,"ciao1"
"ENSDARG00000059226",27.7168135077021,-0.734032614511833,0.754727461017963,-0.972579709133391,0.330762231334065,0.613845781281777,"zbtb8a"
"ENSDARG00000059231",93.6074908242754,0.343088281423312,0.483850265532551,0.709079452598193,0.478275173069839,0.732952904531714,"hephl1a"
"ENSDARG00000059233",98.8282826821314,1.51447194588207,0.599898527736339,2.52454686227817,0.0115847558207025,0.0928582437646132,"runx2b"
"ENSDARG00000059244",18.0512836050744,0.433106390250221,0.8101564817121,0.534595970071041,0.592929270894616,0.807775377113675,"arfip2a"
"ENSDARG00000059246",121.92534119156,-0.999456399796211,0.518055885587521,-1.92924436841933,0.053700532466417,0.224496024037945,"hnrnpd"
"ENSDARG00000059247",191.884857565926,-0.887549221344565,0.530028881475057,-1.67452992160453,0.094026498916046,0.306706031524097,"tmem54a"
"ENSDARG00000059279",291.161955430911,0.751497873620216,0.43454233374335,1.7294008322422,0.0837373811775044,0.288069025261911,"tfap2a"
"ENSDARG00000059287",25.5785745542484,1.34541025165017,0.683059535627846,1.96968226263544,0.0488747970688362,0.212598124243248,"mak"
"ENSDARG00000059294",41.5341504649652,-0.431673309065795,0.692461224710304,-0.623389864531966,0.533028356778974,0.770963445610788,"marco"
"ENSDARG00000059298",445.166141503416,-1.04888265096717,0.476322088236526,-2.20204495418304,0.0276621331726026,0.15353829382423,"spcs1"
"ENSDARG00000059303",283.649977576171,-0.254917659629677,0.400662066638729,-0.636241064117337,0.524619311915816,0.7666585413078,"hnrnpl2"
"ENSDARG00000059304",346.274495902644,-1.48480535877555,0.457765782753868,-3.24359184262992,0.00118032750813158,0.0230808297947417,"chchd2"
"ENSDARG00000059305",119.909570634516,0.538228020743028,0.506691361054694,1.06224037375078,0.288126575470659,0.569471193058292,"tmem37"
"ENSDARG00000059308",134.797860221558,-1.04127023393853,0.523189513714662,-1.99023529073714,0.0465650224566695,0.207298971263419,"golt1bb"
"ENSDARG00000059322",40.2570931339441,0.479761317454223,0.582879749632926,0.82308798299539,0.410457961990998,0.679735084413521,"topbp1"
"ENSDARG00000059323",441.685810625616,0.821103723949911,0.449135044953511,1.82818894489719,0.0675211995952478,0.255957149598268,"rpn1"
"ENSDARG00000059333",332.21962057388,1.41112153601494,0.475169970738292,2.96971951704444,0.00298071764350279,0.0417144247991674,"si:ch211-285f17.1"
"ENSDARG00000059337",207.116373459692,-0.206958862966258,0.499719264042296,-0.414150259672082,0.67876406677274,0.861669587856123,"tgif1"
"ENSDARG00000059342",33.331732921458,-0.468920194123143,0.696926433094157,-0.672840305455584,0.50104889267342,0.750135679906884,"avil"
"ENSDARG00000059354",80.3966502216929,0.53047288835897,0.486424064624339,1.09055642378353,0.275468112860328,0.55563903532229,"glmp"
"ENSDARG00000059357",194.467159530707,-1.52852566771759,0.527968772799642,-2.89510620033896,0.00379030275134727,0.0489877367214302,"sarnp"
"ENSDARG00000059360",417.839731298521,-0.781700600440119,0.434463319493771,-1.79923267481117,0.0719818828155603,0.263772910596644,"srsf3b"
"ENSDARG00000059361",42.9501643115471,1.14043119375077,0.649274478493387,1.75647007779682,0.0790081762665326,0.278255820933864,"slc39a4"
"ENSDARG00000059362",278.855248773441,0.00467841478406177,0.467668661878022,0.0100036952770678,0.992018339113688,0.996721289967198,"cavin1b"
"ENSDARG00000059365",39.7412890990337,-0.414246149219558,0.705968995619436,-0.586776688197316,0.557353695226242,0.786848808815222,"nipal4"
"ENSDARG00000059367",289.67392464843,2.37792987630309,0.441462296472615,5.38648463368967,7.18490688401993e-08,8.64195421698649e-06,NA
"ENSDARG00000059369",54.9179119655266,-2.29700281071917,0.613022523753626,-3.74701209452189,0.000178953460940412,0.00619656749010447,NA
"ENSDARG00000059373",246.754565806781,-0.298137642522478,0.466519546572537,-0.639067847666534,0.522778795197334,0.765564904922585,"dnajc8"
"ENSDARG00000059388",32.3631458990842,0.333976187493293,0.695026160432499,0.480523189638599,0.630855417888423,0.831774707113207,"bdh1"
"ENSDARG00000059391",428.384523722966,0.0345223676801726,0.45573789856991,0.0757504868225851,0.939617608670133,0.98189698184748,"gyg1b"
"ENSDARG00000059398",135.138753781224,0.0536096881224289,0.490939141841562,0.109198235694415,0.913045259654373,0.971613290251124,"myef2"
"ENSDARG00000059399",82.1793601329615,0.553889038162518,0.489429596649854,1.13170319480859,0.257759237932033,0.538213842255968,"si:ch211-160o17.6"
"ENSDARG00000059400",34.8370427271009,-0.878342674953805,0.717964744263038,-1.22337855998123,0.221186747402568,0.49752663871561,"tmem167b"
"ENSDARG00000059404",71.1001544626692,0.102693763739967,0.510000472918475,0.201360134339294,0.84041698492727,0.941707426923683,"rab43"
"ENSDARG00000059406",59.7513567436094,0.494867955346394,0.590913637507523,0.837462403869625,0.402332701213809,0.673681974653889,"raf1b"
"ENSDARG00000059409",331.367144410352,0.30273009560065,0.453655702358689,0.66731244427584,0.504572579183909,0.752098750104316,"abcd2"
"ENSDARG00000059438",23.8854670503614,0.399222545177586,0.761442607815709,0.524297617548359,0.60007155370443,0.813232351159554,"galnt18b"
"ENSDARG00000059442",39.570416008471,-0.090859550005597,0.637977170065143,-0.142418184017963,0.886749700016809,0.960852513507752,"smtnb"
"ENSDARG00000059460",115.906816056917,1.16489591787709,0.448447721477233,2.5976180992509,0.00938728333141785,0.0818612800507901,"sbf2"
